audio_filename,1-1_small-sounding-engine,1-2_medium-sounding-engine,1-3_large-sounding-engine,1-X_engine-of-uncertain-size,2-1_rock-drill,2-2_jackhammer,2-3_hoe-ram,2-4_pile-driver,2-X_other-unknown-impact-machinery,3-1_non-machinery-impact,4-1_chainsaw,4-2_small-medium-rotating-saw,4-3_large-rotating-saw,4-X_other-unknown-powered-saw,5-1_car-horn,5-2_car-alarm,5-3_siren,5-4_reverse-beeper,5-X_other-unknown-alert-signal,6-1_stationary-music,6-2_mobile-music,6-3_ice-cream-truck,6-X_music-from-uncertain-source,7-1_person-or-small-group-talking,7-2_person-or-small-group-shouting,7-3_large-crowd,7-4_amplified-speech,7-X_other-unknown-human-voice,8-1_dog-barking-whining,1_engine,2_machinery-impact,3_non-machinery-impact,4_powered-saw,5_alert-signal,6_music,7_human-voice,8_dog
00_000066.wav,0.045115698128938675,0.5523931980133057,0.7400484085083008,0.0,0.00905624683946371,0.00713734794408083,0.001954199280589819,0.002296703401952982,0.0,0.032922256737947464,0.00023005902767181396,0.005623176693916321,0.0022867023944854736,0.0,0.01071742083877325,0.0013133961474522948,0.003585240337997675,0.01370550598949194,0.0,0.0006739047239534557,0.0010571121238172054,0.003974805120378733,0.0,0.007722538895905018,0.0012404326116666198,0.0018878055270761251,0.00013439342728815973,0.0,0.0015867722686380148,0.7400484085083008,0.00905624683946371,0.032922256737947464,0.005623176693916321,0.01370550598949194,0.003974805120378733,0.007722538895905018,0.0015867722686380148
00_000118.wav,0.13206923007965088,0.5687533617019653,0.5320984125137329,0.0,0.07109349220991135,0.049729809165000916,0.007845915853977203,0.021603669971227646,0.0,0.028173699975013733,0.00778225576505065,0.01049482636153698,0.011789520271122456,0.0,0.015486914664506912,0.0037937345914542675,0.004196474328637123,0.0030935690738260746,0.0,0.003446228802204132,0.009569376707077026,0.009572656825184822,0.0,0.903052806854248,0.07449449598789215,0.010952159762382507,0.008340897969901562,0.0,0.3223136365413666,0.5687533617019653,0.07109349220991135,0.028173699975013733,0.011789520271122456,0.015486914664506912,0.009572656825184822,0.903052806854248,0.3223136365413666
00_000275.wav,0.1675143837928772,0.3456471562385559,0.6128480434417725,0.0,0.07467186450958252,0.01855379343032837,0.010549691505730152,0.0028842519968748093,0.0,0.028464408591389656,0.005424128845334053,0.029882682487368584,0.02408984676003456,0.0,0.004421073477715254,0.0022264630533754826,0.0015323945553973317,0.010724742896854877,0.0,0.0008785724057815969,0.0019954070448875427,0.004650159273296595,0.0,0.002767302095890045,0.003219214268028736,0.003208388574421406,0.00021189588005654514,0.0,0.007604827638715506,0.6128480434417725,0.07467186450958252,0.028464408591389656,0.029882682487368584,0.010724742896854877,0.004650159273296595,0.003219214268028736,0.007604827638715506
00_000277.wav,0.004702616948634386,0.24986979365348816,0.059845902025699615,0.0,0.0013873274438083172,0.0007458631880581379,0.00117869779933244,0.0008077323436737061,0.0,0.0070387814193964005,0.00018541548342909664,0.0006701501552015543,0.001718247076496482,0.0,0.11078958213329315,0.03491941839456558,0.9872890114784241,0.00353632983751595,0.0,0.0038314680568873882,0.001766011118888855,0.0031195131596177816,0.0,0.038066934794187546,0.002443492878228426,0.0027080473955720663,0.0008992950897663832,0.0,0.0011084042489528656,0.24986979365348816,0.0013873274438083172,0.0070387814193964005,0.001718247076496482,0.9872890114784241,0.0038314680568873882,0.038066934794187546,0.0011084042489528656
00_000357.wav,0.07988275587558746,0.6104812026023865,0.025804992765188217,0.0,0.005026755388826132,0.002042919397354126,0.0019302109722048044,0.0011666566133499146,0.0,0.07374822348356247,0.00109493313357234,0.005457933992147446,0.0028564054518938065,0.0,0.005555064883083105,0.002905128290876746,0.0018099290318787098,0.0005273222923278809,0.0,0.002497762441635132,0.0036602935288101435,0.0039001700934022665,0.0,0.014441621489822865,0.003454833058640361,0.002716295188292861,0.00024129421217367053,0.0,0.011500760912895203,0.6104812026023865,0.005026755388826132,0.07374822348356247,0.005457933992147446,0.005555064883083105,0.0039001700934022665,0.014441621489822865,0.011500760912895203
00_000436.wav,0.15264149010181427,0.47529008984565735,0.7208090424537659,0.0,0.03770526498556137,0.01582370512187481,0.005675186403095722,0.0023211329244077206,0.0,0.1237659752368927,0.006091369781643152,0.10756746679544449,0.0349721685051918,0.0,0.008714346215128899,0.0022613105829805136,0.0015704906545579433,0.013185037299990654,0.0,0.0020445724949240685,0.0019804679322987795,0.0027011330239474773,0.0,0.021713215857744217,0.004604981280863285,0.005543399602174759,0.0006079724407754838,0.0,0.002560053253546357,0.7208090424537659,0.03770526498556137,0.1237659752368927,0.10756746679544449,0.013185037299990654,0.0027011330239474773,0.021713215857744217,0.002560053253546357
00_000440.wav,0.025094911456108093,0.44023197889328003,0.47270849347114563,0.0,0.013069028034806252,0.023473553359508514,0.0013692257925868034,0.003504722146317363,0.0,0.07861244678497314,0.0007774750120006502,0.0057221874594688416,0.009165650233626366,0.0,0.907062292098999,0.019994478672742844,0.022946782410144806,0.005624017678201199,0.0,0.0004123300313949585,0.0016499003395438194,0.0028471266850829124,0.0,0.028904888778924942,0.010123584419488907,0.002218685345724225,0.00045593889080919325,0.0,0.0017075487412512302,0.47270849347114563,0.023473553359508514,0.07861244678497314,0.009165650233626366,0.907062292098999,0.0028471266850829124,0.028904888778924942,0.0017075487412512302
00_000612.wav,0.00706864520907402,0.2877693772315979,0.025537263602018356,0.0,0.0009076089481823146,0.0013848342932760715,0.00028617685893550515,0.0002413985348539427,0.0,0.007763286586850882,0.00011782388901337981,0.0003739747917279601,0.0004623827408067882,0.0,0.5898687839508057,0.02514578402042389,0.0067678773775696754,0.0009126774966716766,0.0,0.01149402093142271,0.005840151105076075,0.0022969855926930904,0.0,0.5122086405754089,0.011396421119570732,0.048058997839689255,0.0020779920741915703,0.0,0.0035932816099375486,0.2877693772315979,0.0013848342932760715,0.007763286586850882,0.0004623827408067882,0.5898687839508057,0.01149402093142271,0.5122086405754089,0.0035932816099375486
00_000688.wav,0.05349592864513397,0.14413537085056305,0.887243390083313,0.0,0.06533008068799973,0.042216844856739044,0.007475712802261114,0.030720390379428864,0.0,0.0786462277173996,0.0056606498546898365,0.19743171334266663,0.04756276682019234,0.0,0.0009259228827431798,0.001371843391098082,0.002892747987061739,0.17258383333683014,0.0,0.00024110078811645508,0.0006875538965687156,0.0010846108198165894,0.0,0.0021436435636132956,0.002713340800255537,0.0006741719553247094,8.585985051468015e-05,0.0,0.0017940866528078914,0.887243390083313,0.06533008068799973,0.0786462277173996,0.19743171334266663,0.17258383333683014,0.0010846108198165894,0.002713340800255537,0.0017940866528078914
00_000765.wav,0.017192581668496132,0.06833446770906448,0.06651194393634796,0.0,0.00577116571366787,0.007160975132137537,0.002956124721094966,0.034368742257356644,0.0,0.6278475522994995,0.0011008676374331117,0.002397798700258136,0.0019345583859831095,0.0,0.05885929614305496,0.002709662076085806,0.012956350110471249,0.009634449146687984,0.0,0.0048186215572059155,0.012586284428834915,0.003306883852928877,0.0,0.7113357186317444,0.04316065460443497,0.012979631312191486,0.004580950364470482,0.0,0.16117943823337555,0.06833446770906448,0.034368742257356644,0.6278475522994995,0.002397798700258136,0.05885929614305496,0.012586284428834915,0.7113357186317444,0.16117943823337555
