audio_filename,1-1_small-sounding-engine,1-2_medium-sounding-engine,1-3_large-sounding-engine,1-X_engine-of-uncertain-size,2-1_rock-drill,2-2_jackhammer,2-3_hoe-ram,2-4_pile-driver,2-X_other-unknown-impact-machinery,3-1_non-machinery-impact,4-1_chainsaw,4-2_small-medium-rotating-saw,4-3_large-rotating-saw,4-X_other-unknown-powered-saw,5-1_car-horn,5-2_car-alarm,5-3_siren,5-4_reverse-beeper,5-X_other-unknown-alert-signal,6-1_stationary-music,6-2_mobile-music,6-3_ice-cream-truck,6-X_music-from-uncertain-source,7-1_person-or-small-group-talking,7-2_person-or-small-group-shouting,7-3_large-crowd,7-4_amplified-speech,7-X_other-unknown-human-voice,8-1_dog-barking-whining,1_engine,2_machinery-impact,3_non-machinery-impact,4_powered-saw,5_alert-signal,6_music,7_human-voice,8_dog
00_000066.wav,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9829415678977966,0.05597647279500961,0.04280177131295204,0.009833414107561111,0.008564542979001999,0.011423438787460327,0.0326191745698452,0.002901271916925907
00_000118.wav,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8579113483428955,0.1525365114212036,0.1133795827627182,0.016028305515646935,0.049145884811878204,0.16354894638061523,0.9631971120834351,0.14127781987190247
00_000275.wav,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9747231006622314,0.1308688074350357,0.023311717435717583,0.016498636454343796,0.09883300960063934,0.010673911310732365,0.006631922908127308,0.0013124318793416023
00_000277.wav,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10617848485708237,0.0248939897865057,0.003248509718105197,0.0020813813898712397,0.997442364692688,0.0007230800692923367,0.006058765575289726,0.0008085094159469008
00_000357.wav,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8463906049728394,0.05585373565554619,0.2580321431159973,0.017484107986092567,0.03807826340198517,0.05160447210073471,0.01911260560154915,0.0072438279166817665
00_000436.wav,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9564685821533203,0.08477600663900375,0.07269051671028137,0.13659217953681946,0.025088006630539894,0.026391930878162384,0.017201146110892296,0.0014107052702456713
00_000440.wav,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5377368927001953,0.01956346072256565,0.01032535545527935,0.020965445786714554,0.8135024905204773,0.0033530620858073235,0.4910503327846527,0.0013372473185881972
00_000612.wav,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8800537586212158,0.03414617478847504,0.020616373047232628,0.014425227418541908,0.6316245794296265,0.11893827468156815,0.5231746435165405,0.007610296364873648
00_000688.wav,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9839662313461304,0.2959175705909729,0.007689204998314381,0.1373406946659088,0.021231919527053833,0.004451729357242584,0.006739992648363113,0.0009564841166138649
00_000765.wav,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41945621371269226,0.15929049253463745,0.3790840208530426,0.0016701279673725367,0.053508907556533813,0.04037272930145264,0.8299242258071899,0.19093124568462372
00_000823.wav,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.865006148815155,0.378986656665802,0.04038739949464798,0.007634073495864868,0.01208055391907692,0.02471161261200905,0.025972288101911545,0.013666956685483456
00_000924.wav,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45536887645721436,0.04734279587864876,0.1600322425365448,0.0011763605289161205,0.6942790150642395,0.09000783413648605,0.7402806878089905,0.02147470787167549
00_000925.wav,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6470447778701782,0.7803484201431274,0.2854490876197815,0.022077735513448715,0.02023801952600479,0.013218461535871029,0.030259381979703903,0.04752295836806297
00_000934.wav,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37105411291122437,0.13451243937015533,0.05348486453294754,0.005091280676424503,0.4350910186767578,0.034711021929979324,0.8040618300437927,0.12368541210889816
00_000970.wav,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9858160018920898,0.1405346542596817,0.029416050761938095,0.007525319699198008,0.00900782085955143,0.016693972051143646,0.008997573517262936,0.005932398606091738
00_000985.wav,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6572278738021851,0.08915111422538757,0.20944152772426605,0.01394112128764391,0.0861303061246872,0.3079840838909149,0.9459810256958008,0.08025863766670227
00_001108.wav,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8135169744491577,0.23769766092300415,0.12011435627937317,0.020731858909130096,0.04126972705125809,0.0882192999124527,0.08216967433691025,0.02856043167412281
00_001177.wav,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9034080505371094,0.34594908356666565,0.11733376979827881,0.26690125465393066,0.02033516950905323,0.021022628992795944,0.36851996183395386,0.03938662260770798
00_001414.wav,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10884371399879456,0.015852274373173714,0.1178155168890953,0.0006589065305888653,0.14737793803215027,0.026151709258556366,0.9995537996292114,0.0013787455391138792
00_001429.wav,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6885970234870911,0.02618175558745861,0.006633209064602852,0.11479353904724121,0.5926408767700195,0.12909357249736786,0.04027261212468147,0.0005189764779061079
00_001449.wav,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8338696360588074,0.27689385414123535,0.2797966003417969,0.024407315999269485,0.014881545677781105,0.01120652724057436,0.00661894166842103,0.0013397366274148226
00_001513.wav,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9704939126968384,0.052867304533720016,0.1297759711742401,0.011742079630494118,0.015190448611974716,0.01688607968389988,0.04893438518047333,0.3507768213748932
00_001590.wav,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9908614158630371,0.023704253137111664,0.003961171954870224,0.003912297543138266,0.0014992397045716643,0.007122530601918697,0.0013573337346315384,0.00011579738202271983
00_001597.wav,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9170340299606323,0.34412187337875366,0.05690402537584305,0.04922021925449371,0.5041846036911011,0.0346410870552063,0.0779142677783966,0.012364238500595093
00_001641.wav,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7881664037704468,0.040118880569934845,0.008259108290076256,0.09995564073324203,0.03150864318013191,0.05394364520907402,0.010656801983714104,0.0008685488719493151
00_001651.wav,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9297776222229004,0.2640962302684784,0.1254071444272995,0.03392145037651062,0.009290795773267746,0.06975512206554413,0.05056440457701683,0.003710938850417733
