audio_filename,1-1_small-sounding-engine,1-2_medium-sounding-engine,1-3_large-sounding-engine,1-X_engine-of-uncertain-size,2-1_rock-drill,2-2_jackhammer,2-3_hoe-ram,2-4_pile-driver,2-X_other-unknown-impact-machinery,3-1_non-machinery-impact,4-1_chainsaw,4-2_small-medium-rotating-saw,4-3_large-rotating-saw,4-X_other-unknown-powered-saw,5-1_car-horn,5-2_car-alarm,5-3_siren,5-4_reverse-beeper,5-X_other-unknown-alert-signal,6-1_stationary-music,6-2_mobile-music,6-3_ice-cream-truck,6-X_music-from-uncertain-source,7-1_person-or-small-group-talking,7-2_person-or-small-group-shouting,7-3_large-crowd,7-4_amplified-speech,7-X_other-unknown-human-voice,8-1_dog-barking-whining,1_engine,2_machinery-impact,3_non-machinery-impact,4_powered-saw,5_alert-signal,6_music,7_human-voice,8_dog
00_000066.wav,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9460474252700806,0.09023374319076538,0.14679424464702606,0.024258816614747047,0.060240671038627625,0.007736130617558956,0.04229314997792244,0.006365494336932898
00_000118.wav,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6939104199409485,0.05220978707075119,0.024789880961179733,0.029544619843363762,0.11634570360183716,0.016814161092042923,0.9261938333511353,0.16748292744159698
00_000275.wav,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9647937417030334,0.058790288865566254,0.027678124606609344,0.03796922415494919,0.0902685895562172,0.007556373719125986,0.03110833466053009,0.0027893255464732647
00_000277.wav,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12583373486995697,0.019477736204862595,0.014992328360676765,0.018768537789583206,0.9786368012428284,0.006045567337423563,0.07959316670894623,0.007844824343919754
00_000357.wav,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8970000743865967,0.0914599746465683,0.03275284543633461,0.04969128221273422,0.05849802494049072,0.005606925114989281,0.015210475772619247,0.003975961357355118
00_000436.wav,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9141583442687988,0.10146103799343109,0.09540745615959167,0.05764966085553169,0.10808029025793076,0.014380861073732376,0.04104900360107422,0.005212507210671902
00_000440.wav,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7910112142562866,0.07551936060190201,0.08350419998168945,0.0618186816573143,0.6279889941215515,0.01686333306133747,0.17073878645896912,0.010185492224991322
00_000612.wav,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5738425254821777,0.04971843212842941,0.06470654904842377,0.028402112424373627,0.6159217357635498,0.09749124199151993,0.5401569604873657,0.01253705658018589
00_000688.wav,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9532579779624939,0.18578612804412842,0.02346687763929367,0.07803749293088913,0.04504691809415817,0.006996218580752611,0.03675338998436928,0.005828055553138256
00_000765.wav,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45892810821533203,0.19708316028118134,0.6138307452201843,0.015124667435884476,0.10550293326377869,0.18247665464878082,0.6351639032363892,0.053446851670742035
